CodigoVariable,FechaHora,CodigoDuracion,UnidadMedida,Version,Valor
PB_Int,2025-12-04 06:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Int,2025-12-04 09:00:00,PT1H,COP/kWh,TX1,101.1689
PB_Tie,2025-12-04 17:00:00,PT1H,COP/kWh,TX1,264.1649
PB_Tie,2025-12-04 16:00:00,PT1H,COP/kWh,TX1,288.1649
PB_Int,2025-12-04 17:00:00,PT1H,COP/kWh,TX1,264.1649
PB_Nal,2025-12-04 20:00:00,PT1H,COP/kWh,TX1,295.1808
PB_Tie,2025-12-05 00:00:00,PT1H,COP/kWh,TX1,94.562
PB_Nal,2025-12-05 06:00:00,PT1H,COP/kWh,TX1,112.8828
PB_Int,2025-12-05 23:00:00,PT1H,COP/kWh,TX1,101.004
PB_Nal,2025-12-05 05:00:00,PT1H,COP/kWh,TX1,112.8828
PB_Nal,2025-12-05 10:00:00,PT1H,COP/kWh,TX1,112.8828
PB_Tie,2025-12-05 01:00:00,PT1H,COP/kWh,TX1,94.562
PB_Tie,2025-12-05 22:00:00,PT1H,COP/kWh,TX1,260.0
PB_Int,2025-12-05 14:00:00,PT1H,COP/kWh,TX1,260.0
PB_Tie,2025-12-05 13:00:00,PT1H,COP/kWh,TX1,199.0
PB_Nal,2025-12-05 13:00:00,PT1H,COP/kWh,TX1,112.8828
PB_Int,2025-12-05 05:00:00,PT1H,COP/kWh,TX1,199.0
PB_Int,2025-12-05 09:00:00,PT1H,COP/kWh,TX1,98.461
PB_Tie,2025-12-05 03:00:00,PT1H,COP/kWh,TX1,94.562
PB_Nal,2025-12-05 15:00:00,PT1H,COP/kWh,TX1,271.8788
PB_Tie,2025-12-05 02:00:00,PT1H,COP/kWh,TX1,98.461
PB_Nal,2025-12-05 01:00:00,PT1H,COP/kWh,TX1,106.4408
PB_Tie,2025-12-05 11:00:00,PT1H,COP/kWh,TX1,101.004
PB_Nal,2025-12-05 16:00:00,PT1H,COP/kWh,TX1,299.8788
PB_Tie,2025-12-05 23:00:00,PT1H,COP/kWh,TX1,101.004
PB_Nal,2025-12-05 17:00:00,PT1H,COP/kWh,TX1,299.8788
PB_Nal,2025-12-05 14:00:00,PT1H,COP/kWh,TX1,271.8788
PB_Tie,2025-12-05 19:00:00,PT1H,COP/kWh,TX1,288.0
PB_Nal,2025-12-05 22:00:00,PT1H,COP/kWh,TX1,271.8788
PB_Int,2025-12-05 17:00:00,PT1H,COP/kWh,TX1,288.0
PB_Int,2025-12-05 06:00:00,PT1H,COP/kWh,TX1,101.004
PB_Nal,2025-12-05 03:00:00,PT1H,COP/kWh,TX1,106.4408
PB_Nal,2025-12-05 20:00:00,PT1H,COP/kWh,TX1,299.8788
PB_Tie,2025-12-05 14:00:00,PT1H,COP/kWh,TX1,260.0
PB_Int,2025-12-05 07:00:00,PT1H,COP/kWh,TX1,101.004
PB_Nal,2025-12-05 07:00:00,PT1H,COP/kWh,TX1,112.8828
PB_Tie,2025-12-05 07:00:00,PT1H,COP/kWh,TX1,101.004
PB_Nal,2025-12-05 23:00:00,PT1H,COP/kWh,TX1,112.8828
PB_Int,2025-12-05 12:00:00,PT1H,COP/kWh,TX1,101.004
PB_Nal,2025-12-05 21:00:00,PT1H,COP/kWh,TX1,299.8788
PB_Nal,2025-12-05 11:00:00,PT1H,COP/kWh,TX1,112.8298
PB_Nal,2025-12-05 08:00:00,PT1H,COP/kWh,TX1,112.8828
PB_Int,2025-12-05 08:00:00,PT1H,COP/kWh,TX1,101.004
PB_Nal,2025-12-05 19:00:00,PT1H,COP/kWh,TX1,299.8788
PB_Int,2025-12-05 01:00:00,PT1H,COP/kWh,TX1,94.562
PB_Int,2025-12-05 00:00:00,PT1H,COP/kWh,TX1,94.562
PB_Nal,2025-12-05 04:00:00,PT1H,COP/kWh,TX1,112.8828
PB_Tie,2025-12-05 05:00:00,PT1H,COP/kWh,TX1,199.0
PB_Int,2025-12-05 04:00:00,PT1H,COP/kWh,TX1,101.004
PB_Tie,2025-12-05 16:00:00,PT1H,COP/kWh,TX1,288.0
PB_Tie,2025-12-05 18:00:00,PT1H,COP/kWh,TX1,450.0
PB_Int,2025-12-05 19:00:00,PT1H,COP/kWh,TX1,288.0
PB_Int,2025-12-05 02:00:00,PT1H,COP/kWh,TX1,98.461
PB_Tie,2025-12-05 10:00:00,PT1H,COP/kWh,TX1,101.004
PB_Int,2025-12-05 03:00:00,PT1H,COP/kWh,TX1,94.562
PB_Tie,2025-12-05 09:00:00,PT1H,COP/kWh,TX1,98.461
PB_Int,2025-12-05 11:00:00,PT1H,COP/kWh,TX1,101.004
PB_Int,2025-12-05 20:00:00,PT1H,COP/kWh,TX1,288.0
PB_Tie,2025-12-05 15:00:00,PT1H,COP/kWh,TX1,260.0
PB_Tie,2025-12-05 06:00:00,PT1H,COP/kWh,TX1,101.004
PB_Int,2025-12-05 16:00:00,PT1H,COP/kWh,TX1,288.0
PB_Nal,2025-12-05 18:00:00,PT1H,COP/kWh,TX1,461.8788
PB_Nal,2025-12-05 09:00:00,PT1H,COP/kWh,TX1,110.3398
PB_Tie,2025-12-05 04:00:00,PT1H,COP/kWh,TX1,101.004
PB_Int,2025-12-05 10:00:00,PT1H,COP/kWh,TX1,101.004
PB_Nal,2025-12-05 02:00:00,PT1H,COP/kWh,TX1,106.4408
PB_Tie,2025-12-05 12:00:00,PT1H,COP/kWh,TX1,101.004
PB_Int,2025-12-05 18:00:00,PT1H,COP/kWh,TX1,450.0
PB_Tie,2025-12-05 17:00:00,PT1H,COP/kWh,TX1,288.0
PB_Int,2025-12-05 22:00:00,PT1H,COP/kWh,TX1,260.0
PB_Nal,2025-12-05 12:00:00,PT1H,COP/kWh,TX1,112.8298
PB_Tie,2025-12-05 21:00:00,PT1H,COP/kWh,TX1,288.0
PB_Nal,2025-12-05 00:00:00,PT1H,COP/kWh,TX1,106.4408
PB_Int,2025-12-05 21:00:00,PT1H,COP/kWh,TX1,288.0
PB_Int,2025-12-05 15:00:00,PT1H,COP/kWh,TX1,260.0
PB_Int,2025-12-05 13:00:00,PT1H,COP/kWh,TX1,199.0
PB_Tie,2025-12-05 08:00:00,PT1H,COP/kWh,TX1,101.004
PB_Tie,2025-12-05 20:00:00,PT1H,COP/kWh,TX1,288.0
PB_Tie,2025-12-10 11:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Int,2025-12-10 11:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Nal,2025-12-10 17:00:00,PT1H,COP/kWh,TX1,302.2089
PB_Int,2025-12-10 17:00:00,PT1H,COP/kWh,TX1,290.0038
PB_Nal,2025-12-10 09:00:00,PT1H,COP/kWh,TX1,113.4949
PB_Int,2025-12-10 01:00:00,PT1H,COP/kWh,TX1,98.4648
PB_Nal,2025-12-10 03:00:00,PT1H,COP/kWh,TX1,106.7709
PB_Int,2025-12-10 08:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Tie,2025-12-10 01:00:00,PT1H,COP/kWh,TX1,98.4648
PB_Int,2025-12-10 19:00:00,PT1H,COP/kWh,TX1,300.0038
PB_Int,2025-12-10 02:00:00,PT1H,COP/kWh,TX1,94.5658
PB_Tie,2025-12-10 19:00:00,PT1H,COP/kWh,TX1,300.0038
PB_Int,2025-12-10 20:00:00,PT1H,COP/kWh,TX1,300.0038
PB_Int,2025-12-10 18:00:00,PT1H,COP/kWh,TX1,300.0038
PB_Nal,2025-12-10 06:00:00,PT1H,COP/kWh,TX1,113.4949
PB_Int,2025-12-10 14:00:00,PT1H,COP/kWh,TX1,255.0038
PB_Tie,2025-12-10 21:00:00,PT1H,COP/kWh,TX1,290.0038
PB_Tie,2025-12-10 13:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Tie,2025-12-10 03:00:00,PT1H,COP/kWh,TX1,94.5658
PB_Nal,2025-12-10 11:00:00,PT1H,COP/kWh,TX1,202.2089
PB_Nal,2025-12-10 07:00:00,PT1H,COP/kWh,TX1,202.2089
PB_Nal,2025-12-10 19:00:00,PT1H,COP/kWh,TX1,312.2089
PB_Nal,2025-12-10 15:00:00,PT1H,COP/kWh,TX1,272.2089
PB_Int,2025-12-10 05:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Nal,2025-12-10 08:00:00,PT1H,COP/kWh,TX1,202.2089
PB_Int,2025-12-10 00:00:00,PT1H,COP/kWh,TX1,101.2898
PB_Tie,2025-12-10 10:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Tie,2025-12-10 22:00:00,PT1H,COP/kWh,TX1,260.0038
PB_Tie,2025-12-10 14:00:00,PT1H,COP/kWh,TX1,255.0038
PB_Nal,2025-12-10 01:00:00,PT1H,COP/kWh,TX1,106.7709
PB_Tie,2025-12-10 09:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Tie,2025-12-10 00:00:00,PT1H,COP/kWh,TX1,101.2898
PB_Tie,2025-12-10 18:00:00,PT1H,COP/kWh,TX1,300.0038
PB_Tie,2025-12-10 04:00:00,PT1H,COP/kWh,TX1,94.5658
PB_Int,2025-12-10 13:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Int,2025-12-10 06:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Int,2025-12-10 21:00:00,PT1H,COP/kWh,TX1,290.0038
PB_Nal,2025-12-10 05:00:00,PT1H,COP/kWh,TX1,106.7709
PB_Tie,2025-12-10 06:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Int,2025-12-10 10:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Tie,2025-12-10 07:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Nal,2025-12-10 16:00:00,PT1H,COP/kWh,TX1,282.1089
PB_Int,2025-12-10 04:00:00,PT1H,COP/kWh,TX1,94.5658
PB_Nal,2025-12-10 14:00:00,PT1H,COP/kWh,TX1,202.2089
PB_Nal,2025-12-10 12:00:00,PT1H,COP/kWh,TX1,202.2089
PB_Nal,2025-12-10 21:00:00,PT1H,COP/kWh,TX1,282.1089
PB_Nal,2025-12-10 18:00:00,PT1H,COP/kWh,TX1,312.2089
PB_Nal,2025-12-10 20:00:00,PT1H,COP/kWh,TX1,302.2089
PB_Int,2025-12-10 09:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Nal,2025-12-10 00:00:00,PT1H,COP/kWh,TX1,106.7709
PB_Tie,2025-12-10 15:00:00,PT1H,COP/kWh,TX1,269.9038
PB_Tie,2025-12-10 20:00:00,PT1H,COP/kWh,TX1,300.0038
PB_Tie,2025-12-10 12:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Nal,2025-12-10 10:00:00,PT1H,COP/kWh,TX1,202.2089
PB_Int,2025-12-10 23:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Tie,2025-12-10 16:00:00,PT1H,COP/kWh,TX1,290.0038
PB_Nal,2025-12-10 23:00:00,PT1H,COP/kWh,TX1,202.2089
PB_Tie,2025-12-10 05:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Nal,2025-12-10 04:00:00,PT1H,COP/kWh,TX1,106.7709
PB_Int,2025-12-10 07:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Int,2025-12-10 22:00:00,PT1H,COP/kWh,TX1,260.0038
PB_Int,2025-12-10 16:00:00,PT1H,COP/kWh,TX1,290.0038
PB_Int,2025-12-10 12:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Nal,2025-12-10 22:00:00,PT1H,COP/kWh,TX1,221.6089
PB_Tie,2025-12-10 17:00:00,PT1H,COP/kWh,TX1,290.0038
PB_Int,2025-12-10 03:00:00,PT1H,COP/kWh,TX1,94.5658
PB_Tie,2025-12-10 23:00:00,PT1H,COP/kWh,TX1,190.0038
PB_Nal,2025-12-10 02:00:00,PT1H,COP/kWh,TX1,106.7709
PB_Int,2025-12-10 15:00:00,PT1H,COP/kWh,TX1,269.9038
PB_Tie,2025-12-10 02:00:00,PT1H,COP/kWh,TX1,94.5658
PB_Nal,2025-12-10 13:00:00,PT1H,COP/kWh,TX1,202.2089
PB_Tie,2025-12-10 08:00:00,PT1H,COP/kWh,TX1,190.0038
